2020-06-27 17:18:40,436 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 326
2020-06-27 17:18:40,437 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 290
2020-06-27 17:18:40,501 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 324
2020-06-27 17:18:40,501 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 288
2020-06-27 17:18:40,568 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 322
2020-06-27 17:18:40,569 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 286
2020-06-27 17:18:40,636 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 320
2020-06-27 17:18:40,636 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 284
2020-06-27 17:18:40,703 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 318
2020-06-27 17:18:40,703 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 282
2020-06-27 17:18:40,771 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 316
2020-06-27 17:18:40,771 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 280
2020-06-27 17:18:40,835 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 314
2020-06-27 17:18:40,836 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 278
2020-06-27 17:18:40,903 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 312
2020-06-27 17:18:40,903 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 276
2020-06-27 17:18:40,970 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 310
2020-06-27 17:18:40,971 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 274
2020-06-27 17:18:41,038 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 308
2020-06-27 17:18:41,039 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 272
2020-06-27 17:18:41,103 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 306
2020-06-27 17:18:41,103 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 270
2020-06-27 17:18:41,172 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 304
2020-06-27 17:18:41,172 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 268
2020-06-27 17:18:41,238 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 302
2020-06-27 17:18:41,239 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 266
2020-06-27 17:18:41,306 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 300
2020-06-27 17:18:41,306 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 264
2020-06-27 17:18:41,576 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 420
2020-06-27 17:18:41,576 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 262
2020-06-27 17:18:41,630 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 418
2020-06-27 17:18:41,630 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 260
2020-06-27 17:18:41,686 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 416
2020-06-27 17:18:41,686 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 258
2020-06-27 17:18:41,741 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 414
2020-06-27 17:18:41,742 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 256
2020-06-27 17:18:41,797 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 412
2020-06-27 17:18:41,798 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 254
2020-06-27 17:18:41,877 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 410
2020-06-27 17:18:41,878 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 252
2020-06-27 17:18:41,962 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 408
2020-06-27 17:18:41,962 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 250
2020-06-27 17:18:42,017 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 406
2020-06-27 17:18:42,017 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 248
2020-06-27 17:18:42,072 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 404
2020-06-27 17:18:42,073 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 246
2020-06-27 17:18:42,128 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 402
2020-06-27 17:18:42,128 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 244
2020-06-27 17:18:42,182 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 400
2020-06-27 17:18:42,183 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 242
2020-06-27 17:18:42,238 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 398
2020-06-27 17:18:42,238 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 240
2020-06-27 17:18:42,293 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 396
2020-06-27 17:18:42,293 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 238
2020-06-27 17:18:42,348 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 394
2020-06-27 17:18:42,348 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 236
2020-06-27 17:18:42,405 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 392
2020-06-27 17:18:42,406 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 234
2020-06-27 17:18:42,461 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 390
2020-06-27 17:18:42,461 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 232
2020-06-27 17:18:42,516 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 388
2020-06-27 17:18:42,517 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 230
2020-06-27 17:18:42,571 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 386
2020-06-27 17:18:42,572 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 228
2020-06-27 17:18:42,627 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 384
2020-06-27 17:18:42,627 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 226
2020-06-27 17:18:42,681 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 382
2020-06-27 17:18:42,682 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 224
2020-06-27 17:18:42,736 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 380
2020-06-27 17:18:42,737 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 222
2020-06-27 17:18:42,792 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 378
2020-06-27 17:18:42,792 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 220
2020-06-27 17:18:42,852 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 376
2020-06-27 17:18:42,853 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 218
2020-06-27 17:18:42,919 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 374
2020-06-27 17:18:42,919 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 216
2020-06-27 17:18:42,983 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 372
2020-06-27 17:18:42,983 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 214
2020-06-27 17:18:43,050 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 370
2020-06-27 17:18:43,050 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 212
2020-06-27 17:18:43,119 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 368
2020-06-27 17:18:43,119 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 210
2020-06-27 17:18:43,187 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 366
2020-06-27 17:18:43,187 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 208
2020-06-27 17:18:43,255 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 364
2020-06-27 17:18:43,255 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 206
2020-06-27 17:18:43,319 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 362
2020-06-27 17:18:43,319 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 204
2020-06-27 17:18:43,387 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 360
2020-06-27 17:18:43,388 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 202
2020-06-27 17:18:43,458 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 358
2020-06-27 17:18:43,458 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 200
2020-06-27 17:18:43,710 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 356
2020-06-27 17:18:43,710 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 350
2020-06-27 17:18:43,768 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 354
2020-06-27 17:18:43,768 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 348
2020-06-27 17:18:43,826 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 352
2020-06-27 17:18:43,826 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 346
2020-06-27 17:18:43,880 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 350
2020-06-27 17:18:43,880 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 344
2020-06-27 17:18:43,935 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 348
2020-06-27 17:18:43,935 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 342
2020-06-27 17:18:43,990 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 346
2020-06-27 17:18:43,990 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 340
2020-06-27 17:18:44,045 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 344
2020-06-27 17:18:44,045 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 338
2020-06-27 17:18:44,100 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 342
2020-06-27 17:18:44,100 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 336
2020-06-27 17:18:44,155 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 340
2020-06-27 17:18:44,156 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 334
2020-06-27 17:18:44,211 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 338
2020-06-27 17:18:44,212 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 332
2020-06-27 17:18:44,266 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 336
2020-06-27 17:18:44,266 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 330
2020-06-27 17:18:44,321 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 334
2020-06-27 17:18:44,321 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 328
2020-06-27 17:18:44,376 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 332
2020-06-27 17:18:44,377 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 326
2020-06-27 17:18:44,433 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 330
2020-06-27 17:18:44,434 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 324
2020-06-27 17:18:44,487 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 328
2020-06-27 17:18:44,488 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 322
2020-06-27 17:18:44,543 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 326
2020-06-27 17:18:44,544 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 320
2020-06-27 17:18:44,597 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 324
2020-06-27 17:18:44,598 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 318
2020-06-27 17:18:44,662 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 322
2020-06-27 17:18:44,662 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 316
2020-06-27 17:18:44,729 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 320
2020-06-27 17:18:44,729 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 314
2020-06-27 17:18:44,793 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 318
2020-06-27 17:18:44,794 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 312
2020-06-27 17:18:44,861 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 316
2020-06-27 17:18:44,861 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 310
2020-06-27 17:18:44,929 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 314
2020-06-27 17:18:44,929 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 308
2020-06-27 17:18:44,996 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 312
2020-06-27 17:18:44,997 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 306
2020-06-27 17:18:45,065 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 310
2020-06-27 17:18:45,065 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 304
2020-06-27 17:18:45,130 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 308
2020-06-27 17:18:45,130 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 302
2020-06-27 17:18:45,196 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 306
2020-06-27 17:18:45,196 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 300
2020-06-27 17:18:45,263 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 304
2020-06-27 17:18:45,263 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 298
2020-06-27 17:18:45,335 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 302
2020-06-27 17:18:45,336 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 296
2020-06-27 17:18:45,400 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 300
2020-06-27 17:18:45,401 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 294
2020-06-27 17:18:45,666 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 420
2020-06-27 17:18:45,666 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 292
2020-06-27 17:18:45,714 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 418
2020-06-27 17:18:45,715 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 290
2020-06-27 17:18:45,768 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 416
2020-06-27 17:18:45,768 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 288
2020-06-27 17:18:45,821 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 414
2020-06-27 17:18:45,822 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 286
2020-06-27 17:18:45,875 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 412
2020-06-27 17:18:45,876 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 284
2020-06-27 17:18:45,929 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 410
2020-06-27 17:18:45,929 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 282
2020-06-27 17:18:45,982 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 408
2020-06-27 17:18:45,983 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 280
2020-06-27 17:18:46,035 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 406
2020-06-27 17:18:46,036 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 278
2020-06-27 17:18:46,089 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 404
2020-06-27 17:18:46,089 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 276
2020-06-27 17:18:46,142 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 402
2020-06-27 17:18:46,142 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 274
2020-06-27 17:18:46,195 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 400
2020-06-27 17:18:46,196 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 272
2020-06-27 17:18:46,248 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 398
2020-06-27 17:18:46,249 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 270
2020-06-27 17:18:46,302 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 396
2020-06-27 17:18:46,302 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 268
2020-06-27 17:18:46,355 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 394
2020-06-27 17:18:46,355 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 266
2020-06-27 17:18:46,413 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 392
2020-06-27 17:18:46,413 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 264
2020-06-27 17:18:46,475 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 390
2020-06-27 17:18:46,475 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 262
2020-06-27 17:18:46,542 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 388
2020-06-27 17:18:46,543 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 260
2020-06-27 17:18:46,609 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 386
2020-06-27 17:18:46,609 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 258
2020-06-27 17:18:46,673 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 384
2020-06-27 17:18:46,674 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 256
2020-06-27 17:18:46,741 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 382
2020-06-27 17:18:46,741 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 254
2020-06-27 17:18:46,809 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 380
2020-06-27 17:18:46,809 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 252
2020-06-27 17:18:46,877 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 378
2020-06-27 17:18:46,877 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 250
2020-06-27 17:18:46,942 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 376
2020-06-27 17:18:46,942 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 248
2020-06-27 17:18:47,010 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 374
2020-06-27 17:18:47,010 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 246
2020-06-27 17:18:47,078 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 372
2020-06-27 17:18:47,078 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 244
2020-06-27 17:18:47,145 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 370
2020-06-27 17:18:47,145 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 242
2020-06-27 17:18:47,213 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 368
2020-06-27 17:18:47,213 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 240
2020-06-27 17:18:47,278 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 366
2020-06-27 17:18:47,278 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 238
2020-06-27 17:18:47,345 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 364
2020-06-27 17:18:47,345 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 236
2020-06-27 17:18:47,415 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 362
2020-06-27 17:18:47,416 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 234
2020-06-27 17:18:47,481 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 360
2020-06-27 17:18:47,482 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 232
2020-06-27 17:18:47,549 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 358
2020-06-27 17:18:47,550 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 230
2020-06-27 17:18:47,614 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 356
2020-06-27 17:18:47,615 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 228
2020-06-27 17:18:47,681 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 354
2020-06-27 17:18:47,682 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 226
2020-06-27 17:18:47,749 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 352
2020-06-27 17:18:47,749 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 224
